Id,mean_exam_points
10236,50.22346667937245
10237,58.65331384800467
10238,52.461806068687025
10239,75.22136795021065
10240,64.0879761518374
10241,89.5872344227747
10242,50.27022906904933
10243,52.48023857081804
10244,58.32211414109874
10245,68.3119591662693
10246,60.47178017216318
10247,91.92068067017578
10248,57.62511618221432
10249,75.64244022623615
10250,77.30705038559395
10251,52.43320771413165
10252,55.49611916125576
10253,71.52016615297595
10254,50.313290051143724
10255,52.057872377494334
10256,58.805741106787096
10257,66.52398112349678
10258,52.650107997587384
10259,56.089603990012826
10260,56.93011563877635
10261,72.14728957974982
10262,54.198834049342516
10263,73.72810853904684
10264,58.16170712749613
10265,50.62196181681333
10266,51.66393984387904
10267,71.75683269920164
10268,80.22953551489704
10269,76.4057218015271
10270,83.73531144250154
10271,54.75092499898863
10272,54.7833580443831
10273,68.9925074955028
10274,52.810584471697986
10275,57.8974144314608
10276,53.55835043650546
10277,72.73113303907313
10278,64.8969830556938
10279,57.431202140965304
10280,56.047086090671954
10281,75.82536900077943
10282,51.27792861859362
10283,81.13698305046634
10284,58.71895813988238
10285,50.88870534904176
10286,56.4838888364554
10287,58.4502192222901
10288,59.06183870583998
10289,65.22167619059474
10290,88.12777597129526
10291,52.79866830332851
10292,50.434109100956185
10293,52.07255294734787
10294,83.27396422417766
10295,52.00936935858223
10296,53.51525376591253
10297,65.10087224671469
10298,55.46298808208793
10299,58.18910459547937
10300,53.18583299084742
10301,65.61648715878246
10302,66.48861798540631
10303,54.22974164708193
10304,81.40500455579533
10305,69.94120203484572
10306,53.90347053143575
10307,80.11943769794212
10308,59.03813536221506
10309,55.25907827590475
10310,60.42872238567621
10311,58.34993245102093
10312,60.83200393203493
10313,89.51669145233402
10314,60.058176308822375
10315,83.94968645985293
10316,50.41134556873591
10317,54.060164569684034
10318,56.26423446940686
10319,84.63485098117326
10320,57.93039991922003
10321,89.8922339876089
10322,63.65696704236449
10323,77.31295351089322
10324,56.30119561610475
10325,61.47761286244507
10326,54.55301169049695
10327,77.1855111014717
10328,53.59026149210319
10329,64.0739154311161
10330,71.40266015570786
10331,59.245574953778615
10332,54.78389878517214
10333,80.34583055381488
10334,93.46363292818309
10335,62.59042258597448
10336,60.63035919888062
10337,62.74459530567802
10338,58.70591342553803
10339,59.232904732156285
10340,69.1232388324949
10341,61.799028030572835
10342,89.77698622641783
10343,78.92608732668666
10344,53.08419867704865
10345,64.1915958292727
10346,70.21877220970453
10347,58.2231622867104
10348,51.4050100483413
10349,69.859296577684
10350,59.55716044497289
10351,60.002169300581635
10352,73.37511966213293
10353,50.65034747459538
10354,61.29953016794335
10355,65.79320109029159
10356,83.91914966797232
10357,57.65535940842422
10358,64.25477941803834
10359,55.417368484414325
10360,62.282756205154044
10361,63.098448860220316
10362,52.00296573565685
10363,66.35941740785887
10364,58.47544465113339
10365,58.59275695635325
10366,56.614631243457005
10367,60.33134281179044
10368,55.96562855362011
10369,70.35445246466463
10370,76.09521227484855
10371,77.69621701692529
10372,50.394107371139725
10373,53.10798598941917
10374,61.897879333031554
10375,54.331012908256
10376,69.41854896099844
10377,56.17243154054091
10378,90.63062165038497
10379,83.92230522197201
10380,76.11434000989584
10381,60.86141898465986
10382,52.12277883726079
10383,56.599526961795135
10384,54.132035298225496
10385,64.67311889056155
10386,53.176090274593314
10387,56.351907381317176
10388,76.42204560873118
10389,53.627650518413056
10390,57.65142870146333
10391,56.47975119169006
10392,59.581502443727715
10393,71.36940627582636
10394,74.03272998291281
10395,60.24020648934514
10396,76.12712334769282
10397,74.97247994149419
10398,94.14373967813643
10399,52.70520582724503
10400,63.78732569892031
10401,82.27553549358896
10402,63.69294732034073
10403,77.78845955839135
10404,81.30721325453797
10405,87.43410450272033
10406,71.40266015570786
10407,51.39137154131474
10408,55.68545590773036
10409,58.149723296290496
10410,64.34759907576552
10411,51.81631284389222
10412,58.536420868275776
10413,56.58377492550147
10414,52.496391302897294
10415,52.75048484941856
10416,92.88559296766503
10417,58.02836996391944
10418,52.96292855696741
10419,58.65685198191949
10420,51.507641078222605
10421,52.85145048194476
10422,52.48873388654962
10423,58.76768920556807
10424,93.29388223365905
10425,64.22529028646987
10426,75.02912538790777
10427,71.62282627542798
10428,76.22005613832391
10429,75.67973946883465
10430,50.117491559724655
10431,68.11664947780955
10432,82.11948217716228
10433,86.97527339814289
10434,70.34692891817532
10435,69.47267543638961
10436,87.2939055955737
10437,66.63244939067597
10438,51.115097021805006
10439,56.661369528541364
10440,75.75090849341534
10441,53.58005446969176
10442,53.12557562018595
10443,53.73701741384663
10444,57.337630806927905
10445,56.894305266815245
10446,53.594903877906496
10447,59.44629873889899
10448,58.24589600821839
10449,53.70625950615745
10450,72.0496732871649
10451,82.1309630508625
10452,82.91202762593713
10453,75.48800614937072
10454,75.55065665771902
10455,54.39931726739712
10456,87.66451313387883
10457,50.86458007348065
10458,54.85685468237639
10459,56.34483390442336
10460,49.90325896083937
10461,66.49078586405636
10462,60.121558778265026
10463,52.642022238479385
10464,61.36957951678747
10465,51.38866454057171
10466,59.077151489829845
10467,61.55810214694457
10468,55.41946452357405
10469,52.89577931728483
10470,77.01567913173315
10471,57.3416978946582
10472,57.871159815093904
10473,50.237140302602945
10474,52.10124712092923
10475,55.93322765623784
10476,60.54050953565536
10477,59.32463581789679
10478,82.66071795796219
10479,74.46888171137665
10480,80.10869959093753
10481,60.38175447777645
10482,59.880701259813954
10483,75.0109767050857
10484,53.5263466341352
10485,52.61152723789748
10486,66.06729324274119
10487,57.44657287338331
10488,66.55980806626944
10489,57.1465732367438
10490,52.2043307446458
10491,54.46599955463112
10492,53.01198138412842
10493,52.623209588936724
10494,60.25451890440353
10495,87.74257539371818
10496,58.13151997069368
10497,93.32043324931779
10498,57.48238697869925
10499,57.34861828732585
10500,57.910507892913216
10501,82.28404589280017
10502,79.3392420549353
10503,63.306927575359204
10504,52.70520582724503
10505,61.614052588915456
10506,71.61277224501157
10507,85.90320174268388
10508,61.33896433272528
10509,95.23358480834584
10510,56.75762610801102
10511,75.78081647616973
10512,54.24575249692638
10513,51.221353079200476
10514,56.46691559797658
10515,56.68668760503233
10516,74.6307704011632
10517,50.412068626774904
10518,62.370927384867905
10519,80.89022422062705
10520,51.18450946238553
10521,51.02561889286929
10522,64.473098958987
10523,60.2463174523089
10524,75.89675535488918
10525,78.39588531873818
10526,54.16248313878314
10527,91.56213668493236
10528,58.88777818014131
10529,56.059023869846406
10530,56.56899117188228
10531,53.0222088400992
10532,57.15002992455545
10533,57.882012731942964
10534,75.95771669855105
10535,54.17035398417005
10536,58.37421577620219
10537,80.79200152508992
10538,59.47082998423912
10539,53.1372841267392
10540,64.33380556691421
10541,52.383122963382924
10542,52.291539617699506
10543,58.61828231584907
10544,60.37129781642543
10545,90.10289207276757
10546,57.04516565090152
10547,73.15670248763655
10548,78.36500278111005
10549,60.38549287569034
10550,70.32749243745337
10551,88.27583472735155
10552,56.81084775454138
10553,56.965426337056755
10554,52.454551713646325
10555,94.81952089465389
10556,59.90103424163161
10557,61.51140175077285
10558,59.09309428385867
10559,67.8114360201554
10560,61.60365182150247
10561,53.00785064324851
10562,50.70248107275015
10563,76.86937467366701
10564,82.29867921424119
10565,86.89512354014678
10566,58.42653226267463
10567,58.133367308663196
10568,51.1655632369612
10569,58.7176726785701
10570,52.58983102547642
10571,64.50650988173456
10572,80.85324040277074
10573,64.12264135743028
10574,66.7782962521498
10575,76.12712334769282
10576,60.60803010691956
10577,69.98817648930266
10578,89.18842611595733
10579,58.46835033372505
10580,58.8687783461358
10581,84.43007972260109
10582,89.2705055174124
10583,51.825696395754996
10584,55.18046676172096
10585,58.73507775137549
10586,63.58342805127607
10587,75.50552386577293
10588,74.8124770818499
10589,77.39490841715065
10590,57.46406032974229
10591,54.890117144228334
10592,63.84629201478967
10593,63.89197965212875
10594,57.02150261858802
10595,59.81668381196792
10596,65.72146757688941
10597,51.01161156708979
10598,58.459184216280185
10599,52.7421720386442
10600,56.16640456632286
10601,75.30610590728554
10602,60.95168896630578
10603,58.46417426118708
10604,93.76513728892527
10605,73.6960213315175
10606,80.15138182477142
10607,88.64528093497684
10608,52.81142888762113
10609,61.34434493336746
10610,59.62684149250399
10611,70.67206704611372
10612,53.591170552372795
10613,58.86196506303811
10614,79.10921340732203
10615,53.85236308811426
10616,68.49687595588398
10617,54.84666623196037
10618,59.69349271243966
10619,70.98018549780177
10620,56.175922359524314
10621,57.01473694556228
10622,50.46979288579343
10623,60.03070924011862
10624,76.12712334769282
10625,83.49812149163657
10626,72.4889172191689
10627,72.38532543403917
10628,77.11704167907028
10629,54.391421571003605
10630,50.56339402306075
10631,57.54829043866611
10632,75.95771669855105
10633,51.15515992447339
10634,86.78808328717953
10635,80.11459476443827
10636,52.711082630452594
10637,57.78314003688159
10638,67.10440983975316
10639,59.15596265694556
10640,53.1618012181351
10641,74.6750777232004
10642,59.57141767780973
10643,53.09002734145542
10644,50.786629775136056
10645,50.34336336297906
10646,53.06574401627416
10647,84.12258838617487
10648,58.5161963454542
10649,58.10168035540442
10650,58.88628003807575
10651,94.38977454922706
10652,54.1969575245214
10653,54.1969575245214
10654,51.242499608569354
10655,61.11003149620665
10656,56.448495613671376
10657,66.04761797384984
10658,52.31201315474438
10659,64.86882819170629
10660,64.03965606664231
10661,93.44544964903393
10662,88.29336468452391
10663,54.2868686731233
10664,57.467365846625576
10665,79.93882500486261
10666,51.428191907290476
10667,59.550969591576
10668,92.60475611487364
10669,58.53021453792791
10670,87.76889839183828
10671,54.80169504567723
10672,66.69743208076272
10673,50.08583578541029
10674,85.59463609027004
10675,59.23809920187923
10676,69.72566932329022
10677,87.33338285725621
10678,57.707922416645765
10679,58.29203907799528
10680,66.14620380064909
10681,55.441398238756946
10682,70.97400089758136
10683,54.87036910616294
10684,52.09701921123813
10685,52.57504727185722
10686,51.53843792757127
10687,81.48731177757413
10688,50.65884279032694
10689,72.53006033375327
10690,56.61763606906995
10691,76.36622913942443
10692,85.82841917289507
10693,72.68922364041387
10694,69.47176817649755
10695,58.76357045322994
10696,51.344026857739436
10697,67.44896855886084
10698,94.61758500476839
10699,60.10698268648893
10700,76.12712334769282
10701,63.92567447960532
10702,54.28035659703528
10703,57.18390365704991
10704,61.356365288495105
10705,80.39286624059919
10706,60.065344412248336
10707,85.33550812685999
10708,55.31153778078822
10709,51.60769174462524
10710,58.439076687877964
10711,52.54899088043066
10712,50.876900955145295
10713,57.04558292793318
10714,59.120952347043506
10715,62.12265641762003
10716,74.8124770818499
10717,87.0829053794764
10718,57.923842195551806
10719,56.41964228743793
10720,70.54390543490769
10721,52.57120513070685
10722,63.55398079617006
10723,62.69382006009059
10724,72.74626907650669
10725,54.726607806556
10726,59.94696007983249
10727,56.59103164606356
10728,72.09388295058261
10729,74.4603863956451
10730,78.40910247388447
10731,83.46096779700056
10732,59.08682579316972
10733,58.80809544906085
10734,58.46864832793304
10735,56.59041524982031
10736,52.60291373457303
10737,52.55904670643289
10738,52.55748619616223
10739,76.25355287050718
10740,55.91985533948861
10741,83.20228531968044
10742,60.94748729464578
10743,58.99480516918675
10744,65.27370848326805
10745,84.12165623198004
10746,56.85125132067022
10747,88.38237746365607
10748,51.88672680075186
10749,54.91777901018856
10750,53.41623482091175
10751,60.44851401314486
10752,57.772269818272676
10753,59.26146650312599
10754,70.48311713712089
10755,61.497987087902736
10756,60.19765192924765
10757,51.581271848821494
10758,53.090179204917675
10759,58.23100954633958
10760,77.57376823083605
10761,53.450889316628725
10762,55.967314274341184
10763,53.4532480159736
10764,58.17057220855165
10765,58.22520310700193
10766,64.885825374962
10767,54.071542072687535
10768,66.35941740785887
10769,85.91790868990472
10770,54.49813159528581
10771,86.90160656298791
10772,53.607104263443084
10773,50.32699513907222
10774,51.50620954499181
10775,52.90736252885443
10776,55.89067851592463
10777,53.13540262302037
10778,52.89577931728483
10779,70.33273330134891
10780,56.0872242704684
10781,61.19403817212674
10782,56.264507329748184
10783,70.14692603022148
10784,58.28413018677604
10785,50.11623245481877
10786,73.28078920846968
10787,59.88954704091477
10788,68.53543750392191
10789,90.14045042310624
10790,58.81213648591414
10791,50.30999305286921
10792,51.5326216759654
10793,77.72783380088327
10794,53.444877011448696
10795,77.80364394909832
10796,50.635072927557964
10797,51.21980428235484
10798,59.96492133546766
10799,83.14870207924369
10800,79.336769085777
10801,57.743965476136616
10802,51.74049188635343
10803,78.27315717749374
10804,62.56195604588534
10805,74.85270048665085
10806,69.91908566531427
10807,81.10572747244765
10808,54.20846254115439
10809,51.48226035638052
10810,68.67106529381184
10811,58.914994935143596
10812,58.39326116742218
10813,52.45612364882509
10814,61.87478357600899
10815,62.04357917979492
10816,66.08214455019362
10817,52.485807291665004
10818,74.39720280687945
10819,49.84491830557759
10820,55.7593075343591
10821,51.828731826136085
10822,59.02245740665109
10823,81.08443474674776
10824,51.319935358012884
10825,94.63348642800705
10826,77.60444184274688
10827,73.16691238622981
10828,75.8117732704161
10829,63.85208453328854
10830,58.76516285497087
10831,55.17677346445822
10832,53.44939421884796
10833,61.55658854201943
10834,55.61828878074864
10835,83.4801602360014
10836,53.41409287237716
10837,52.002374425867856
10838,52.74402092110526
10839,57.301968362245745
10840,53.75347174003414
10841,58.78969407598312
10842,54.43847978503919
10843,55.692153573753984
10844,58.190676530658145
10845,57.66090649519289
10846,53.727885253653426
10847,51.6627508989619
10848,58.33341215068171
10849,51.49678262177822
10850,57.34732825603093
10851,54.16356438674268
10852,59.533401769924865
10853,59.168041932662646
10854,69.82202441613389
10855,66.36403561315954
10856,77.65863847162468
10857,61.226631473299726
10858,64.50685499612831
10859,66.96058699651704
10860,53.50774651167892
10861,53.04488346322485
10862,59.491045380241246
10863,53.10557838789305
10864,53.25828018588799
10865,50.02474089214536
10866,68.3776420824884
10867,63.739965143383614
10868,53.296950128282255
10869,57.3156019571668
10870,77.93439073690946
10871,52.89577931728483
10872,73.2215120138946
10873,73.34108598100794
10874,58.18910459547937
10875,61.74648142894225
10876,63.23516123203833
10877,50.618376930703484
10878,53.1736811519025
10879,69.15347290610713
10880,51.21371229763677
10881,85.25961884057187
10882,52.454551713646325
10883,60.2840680185195
10884,52.28204213998575
10885,69.59398594830799
10886,52.73088286769385
10887,51.403138046036176
10888,82.11463924365843
10889,66.51119778569979
10890,57.75177869601913
10891,49.931873660539786
10892,52.85145048194476
10893,71.14639516315731
10894,58.52831015292247
10895,77.34119894652922
10896,79.6117332548878
10897,53.38246059678583
10898,58.62939551059336
10899,59.90471838482502
10900,57.24100145151698
10901,54.35617116989629
10902,60.42063979201437
10903,50.527704916765
10904,71.64145186972935
10905,51.77270740662528
10906,66.3551765330107
10907,59.08790683700101
10908,64.61050778363361
10909,59.179131385206574
10910,82.38369511371631
10911,58.86800517555997
10912,80.79200152508992
10913,64.71538295973151
10914,54.09786790252615
10915,89.26731195615001
10916,55.6254303040974
10917,58.46135846312733
10918,69.84320303433016
10919,67.62714153677229
10920,88.91753690042265
10921,62.88496593386772
10922,59.727438918696535
10923,51.45708063485107
10924,88.83889882988372
10925,66.80257957733106
10926,52.76065713671441
10927,53.20568060835462
10928,67.31965649931874
10929,56.176596201550254
10930,86.43881176743523
10931,71.713284821731
10932,56.737976604771745
10933,93.4138458521688
10934,52.316568716329535
10935,60.84332895409342
10936,62.65337942617679
10937,57.06006584501797
10938,55.55926043729996
10939,56.11740893146103
10940,56.863447232637405
10941,64.65515763492637
10942,67.22481129140192
10943,57.931053606730025
10944,56.95971958784943
10945,56.71925713493984
10946,59.86929672795594
10947,51.55316942527396
10948,63.84180658393707
10949,52.34621471906617
10950,50.59675224071938
10951,73.49376637337824
10952,50.621144639344145
10953,66.62890097815631
10954,50.24054542620941
10955,50.58810571518675
10956,54.70797993958033
10957,54.113899379599516
10958,58.326113278562985
10959,58.00529286037887
10960,50.8412689393817
10961,53.376690786574976
10962,71.28804966963652
10963,53.25921568511002
10964,54.10705614548604
10965,63.01754714646071
10966,56.57708186550411
10967,57.0485034907168
10968,52.496391302897294
10969,54.541090038972506
10970,51.26692578429833
10971,58.59275695635325
10972,87.21240498418783
10973,59.33182468050568
10974,88.74152069292816
10975,61.871174079404796
10976,56.38800589283972
10977,51.13748139725604
10978,60.202494862751514
10979,60.50189753651571
10980,79.82160424186557
10981,53.26022682547087
10982,73.47946158115383
10983,84.26612713956844
10984,50.103396861105296
10985,67.04479351495736
10986,57.931053606730025
10987,54.782648177830175
10988,61.162733954211355
10989,56.87515671713273
10990,49.961557303379706
10991,50.17037182772745
10992,56.91728004506287
10993,83.4801602360014
10994,50.238973491030634
10995,57.82675543312032
10996,57.320913846889795
10997,55.73243517879518
10998,64.33452043782083
10999,75.10676827074563
11000,59.158662992763425
11001,52.830467448568925
11002,81.4957706981761
11003,52.95911405667378
11004,66.3026225820943
11005,59.456579674132655
11006,59.1831874767884
11007,67.31965649931874
11008,60.57003719302862
11009,58.54838937098032
11010,62.238031219388624
11011,68.94561544424775
11012,53.28204005803316
11013,88.0292317517663
11014,58.69578170438042
11015,80.10828390992089
11016,58.24484796334682
11017,60.1785824916739
11018,84.08966329037456
11019,51.0677189465704
11020,60.10760339023479
11021,82.4282817059314
11022,75.57133621965028
11023,52.43320771413165
11024,58.467968736644835
11025,52.81142888762113
11026,59.21551726156523
11027,56.75762610801102
11028,86.97527339814289
11029,53.29965712902529
11030,53.296950128282255
11031,88.86401211461592
11032,74.08902924236448
11033,56.02220749327506
11034,51.24475240774876
11035,87.30671038307574
11036,79.50811645481811
11037,78.72966830713506
11038,52.28204213998575
11039,51.13667848394297
11040,60.87580839014857
11041,60.694437016503514
11042,52.86857035357975
11043,83.49812149163657
11044,69.33243483919112
11045,68.66400203956685
11046,92.0016071705029
11047,93.4138458521688
11048,58.74675357058379
11049,59.11335387827919
11050,52.00909671716139
11051,55.98666950749692
11052,90.62620439825506
11053,58.85216308237266
11054,63.08982331263443
11055,65.72979545878017
11056,58.34818021624987
11057,79.0035850927489
11058,93.36383822720387
11059,50.394107371139725
11060,87.20951798932236
11061,51.73762212013418
11062,60.320888686779334
11063,83.05049302619845
11064,69.32095396549089
11065,60.5456925077735
11066,69.10700186566486
11067,57.92621067322616
11068,60.28106419532828
11069,61.88935772390254
11070,90.72863721979765
11071,83.09279215030094
11072,61.045215039290326
11073,58.376983484842846
11074,74.91247950341548
11075,69.67747198037168
11076,64.96745761398932
11077,77.96573671457003
11078,62.92836251428758
11079,78.68369713312896
11080,85.40568163751794
11081,51.213500579735175
11082,87.33707316505755
11083,50.61866481853882
11084,75.92803305571114
11085,69.6202822864226
11086,76.5798748344655
11087,90.09665627545458
11088,66.05011571714589
11089,50.95901924026499
11090,73.31479460968806
11091,56.32768579561144
11092,59.16117012957139
11093,63.71072929211421
11094,51.011399126036785
11095,58.74652324425399
11096,53.15009444593785
11097,55.146682955028105
11098,64.8838499406739
11099,52.695117090124384
11100,52.642430603009785
11101,77.15581819799053
11102,87.61965343522361
11103,85.37491299506648
11104,82.0849556008185
11105,61.24773432056947
11106,58.14989072111183
11107,73.4620185647178
11108,62.77494649186594
11109,60.75482239548521
11110,60.52162957180633
11111,78.97070263806194
11112,52.01629907827473
11113,60.672188955121236
11114,73.75183648698848
11115,56.4838888364554
11116,86.9745549258727
11117,72.9736614137297
11118,28.070599374277506
11119,64.56416267290408
11120,58.27029690396334
11121,69.7398328097818
11122,63.16182740241828
11123,82.80379640795415
11124,93.1152983718803
11125,59.84898552411798
11126,50.6939508468441
11127,56.12091387661536
11128,62.42998857805426
11129,66.30694400877321
11130,75.5447124815916
11131,50.11623245481877
11132,50.33966993417186
11133,75.14043098812297
11134,57.0485034907168
11135,86.02831411900027
11136,57.01231916538279
11137,82.79631894289582
11138,79.35612441019803
11139,64.74503799581369
11140,60.57966219108778
11141,76.71618943076903
11142,52.55748619616223
11143,73.55774519229634
11144,59.655554067801845
11145,57.37042312484254
11146,61.25848226019936
11147,61.615067693691444
11148,58.63499676213419
11149,52.00541904392196
11150,55.90940520707947
11151,63.182960788905184
11152,52.606031980738074
11153,57.532248950608746
11154,76.92279872351477
11155,59.65576810747342
11156,66.97106384942285
11157,60.38869489798921
11158,86.63714662862013
11159,52.19377884363501
11160,57.99788957772337
11161,50.80541555526605
11162,82.47649839319772
11163,52.933812394641045
11164,54.87309478938122
11165,58.37421577620219
11166,52.50555380331169
11167,74.4169167512229
11168,66.69701305625662
11169,68.91962872999841
11170,50.27022906904933
11171,58.93876479791258
11172,87.10576012817108
11173,61.6830409907658
11174,53.94846103814717
11175,87.05856196744541
11176,52.57504727185722
11177,68.17087141528587
11178,61.84805851853824
11179,62.598872303909694
11180,92.70364084245516
11181,50.92981640501375
11182,50.889765984929745
11183,81.53048938267337
11184,61.9280151858243
11185,50.94642960806028
11186,57.989394261991805
11187,81.4455449758258
11188,69.1065246130504
11189,66.38627419624817
11190,90.41622051887799
11191,56.16084330893189
11192,83.99093465424961
11193,57.49809819142869
11194,86.73697645767061
11195,55.93421087409446
11196,68.51815517809302
11197,51.04408130565522
11198,64.473098958987
11199,61.559061268248826
11200,57.184117696721486
11201,90.1412050502147
11202,76.49077260547557
11203,56.89550212938007
11204,57.97935103967377
11205,60.244939136579575
11206,60.87399418163525
11207,59.03070639120367
11208,79.35429837855727
11209,56.49816441445801
11210,61.62832329471987
11211,58.42222530925638
11212,61.02828333863925
11213,71.98362182833895
11214,53.28659850044052
11215,54.405772048869146
11216,74.08252782623505
11217,58.852039635231755
11218,80.85085387507729
11219,80.4797967904894
11220,56.87012729108972
11221,52.09244627257137
11222,69.28485545396833
11223,55.983625357090084
11224,58.88329521325044
11225,92.73572851846569
11226,58.20254772452929
11227,53.45595402586178
11228,60.84612474730865
11229,57.20876689998333
11230,62.064823054916744
11231,72.64554053051367
11232,61.83598628780354
11233,59.03813536221506
11234,52.136972872022106
11235,79.65925944734556
11236,54.26234043985175
11237,55.513575254568146
11238,59.55659512930021
11239,52.178320970243895
11240,58.97908629902314
11241,59.905109753167665
11242,80.08491112159835
11243,88.3530568608921
11244,52.196882037642084
11245,51.25151648762003
11246,63.92691827151916
11247,68.37923075982933
11248,51.12063334812961
11249,70.56038041935382
11250,52.53974846068388
11251,58.29853611672564
11252,68.17540193604844
11253,59.331300316226475
11254,93.20719555103837
11255,58.06570115516641
11256,58.839303507257114
11257,87.53841783379022
11258,62.92836251428758
11259,58.15621401170096
11260,51.893056615947025
11261,56.35340692352774
11262,64.04935128971762
11263,58.18666497565826
11264,88.29173217473017
11265,52.2479555218824
11266,53.41449513270236
11267,50.99826853664469
11268,50.46979288579343
11269,77.57887871581765
11270,60.26933083374486
